Source;Target;Combined;Inserts;Deletes;Grammar
riscalare;riscalassi;riscalaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
sponsorizzare;sponsorizzavamo;sponsorizzaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
allontanarsi;mi allontanerò;INS(mi )allontanDEL(arsi)INS(erò);INS(mi ),INS(erò);DEL(arsi);V,IND,FUT,1,SG
ricalcificarsi;ricalcificantesi;ricalcificaDEL(r)INS(nte)si;INS(nte);DEL(r);V.PTCP,PRS
infrattare;infratteresti;infrattDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a);V,COND,2,SG
surriscaldare;surriscalderebbero;surriscaldDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
schiodarsi;ci schiodiamo;INS(ci )schiodDEL(ars)iINS(amo);INS(ci ),INS(amo);DEL(ars);V,IND,PRS,1,PL
alluminiare;alluminierai;alluminiDEL(ar)eINS(rai);INS(rai);DEL(ar);V,IND,FUT,2,SG
becchettare;becchettiate;becchettINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
destare;desterei;destDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
disconvenire;disconvenivo;disconveniDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
addolorarsi;vi addoloriate;INS(vi )addolorDEL(ars)iINS(ate);INS(vi ),INS(ate);DEL(ars);V,SBJV,PRS,2,PL
invaghirsi;vi invaghirete;INS(vi )invaghirDEL(si)INS(ete);INS(vi ),INS(ete);DEL(si);V,IND,FUT,2,PL
relativizzare;relativizziamo;relativizzINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
affollare;affollassimo;affollaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
affondare;affonderanno;affondDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
bisellare;biselliate;bisellINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
scalmanarsi;si scalmaneranno;INS(si )scalmanINS(er)aDEL(rsi)INS(nno);INS(si ),INS(er),INS(nno);DEL(rsi);V,IND,FUT,3,PL
straviziare;stravizino;straviziDEL(are)INS(no);INS(no);DEL(are);V,POS,IMP,3,PL
incoraggiare;incoraggiaste;incoraggiaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
scribacchiare;scribacchiato;scribacchiaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
dissecare;dissecassimo;dissecaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
incagliarsi;si incaglierà;INS(si )incaglDEL(iars)iINS(erà);INS(si ),INS(erà);DEL(iars);V,IND,FUT,3,SG
scorgere;scorgiamo;scorgDEL(ere)INS(iamo);INS(iamo);DEL(ere);V,IND,PRS,1,PL
reclinarsi;vi reclinaste;INS(vi )reclinaDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,SBJV,PST,2,PL
risollevare;risollevi;risollevDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
disproporzionare;disproporzioni;disproporzionDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
pieghettare;pieghettavano;pieghettaDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
ballare;ballai;ballaDEL(re)INS(i);INS(i);DEL(re);V,IND,PST,1,SG,PFV
stravaccarsi;mi stravaccavo;INS(mi )stravaccaDEL(rsi)INS(vo);INS(mi ),INS(vo);DEL(rsi);V,IND,PST,1,SG,IPFV
impugnare;impugnava;impugnINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
eternizzare;eternizzerebbe;eternizzDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
tripartire;tripartiremo;tripartireINS(mo);INS(mo);;V,IND,FUT,1,PL
riesprimere;riespressi;riesprINS(ess)iDEL(mere);INS(ess);DEL(mere);V,IND,PST,1,SG,PFV
ispanizzare;ispanizzate;ispanizzaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
tratteggiare;tratteggi;tratteggiDEL(are);;DEL(are);V,SBJV,PRS,3,SG
fascicolare;fascicolino;fascicolDEL(are)INS(ino);INS(ino);DEL(are);V,SBJV,PRS,3,PL
sfidarsi;sfidantesi;sfidaDEL(r)INS(nte)si;INS(nte);DEL(r);V.PTCP,PRS
incolpare;incolperete;incolpDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
autolimitarsi;ci autolimitavamo;INS(ci )autolimitaDEL(rsi)INS(vamo);INS(ci ),INS(vamo);DEL(rsi);V,IND,PST,1,PL,IPFV
accumulare;accumulato;accumulaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
decantare;decanteranno;decantDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
deionizzare;deionizza;deionizzaDEL(re);;DEL(re);V,IND,PRS,3,SG
solforare;solforiamo;solforINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,IND,PRS,1,PL
conciare;conciate;conciaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
copolimerizzare;copolimerizzate;copolimerizzaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
incagliarsi;mi incagliassi;INS(mi )incagliaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r);V,SBJV,PST,1,SG
risollevarsi;risollevato;risollevaDEL(rsi)INS(to);INS(to);DEL(rsi);V.PTCP,PST
affezionarsi;si affezioni;INS(si )affezionDEL(ars)i;INS(si );DEL(ars);V,POS,IMP,3,SG
